player_id,player_name,team_id,total_cxa,total_true_xa,total_actions,key_actions,pre_assists,passes,carries,dribbles,pass_credit,carry_credit,dribble_credit,avg_credit_per_action,avg_true_xa
348.0,Mason Mount,21,1.3133737354199364,2.223564833063358,22,13,3,13,9,0,1.0255373053070733,0.2878364301128632,0.0,0.05969880615545165,0.10107112877560719
340.0,Kyle Walker,21,1.3093864706948266,7.42936599089537,48,2,5,27,21,0,0.7955168152655223,0.5138696554293043,0.0,0.027278884806142222,0.15477845814365354
512.0,Toby Alderweireld,29,1.3042541134818226,5.153729425431431,21,4,2,11,10,0,0.8037267912344626,0.5005273222473602,0.0,0.06210733873722965,0.24541568692530621
117.0,Gonzalo Jordy Plata Jiménez,9,1.2973216215774832,1.2003657243782646,8,5,1,5,3,0,1.1800086327251924,0.11731298885229068,0.0,0.1621652026971854,0.15004571554728308
16.0,Sergej Milinković-Savić,2,1.2657886594429926,3.602761565823021,31,10,6,14,16,1,0.8461125439168848,0.3971881276773929,0.02248798784871509,0.040831892240096535,0.11621811502654907
886.0,Sebastian Larsson,35,1.2502003689432528,2.6819987830600605,26,11,2,17,9,0,1.081475487153873,0.16872488178937972,0.0,0.048084629574740495,0.10315379934846386
729.0,Steven Zuber,3,1.246313306955326,4.295598962124598,42,13,12,19,23,0,0.6243641666668404,0.6219491402884859,0.0,0.029674126356079192,0.10227616576487138
60.0,Lautaro Javier Martínez,4,1.2461682879668003,1.8030980553901208,13,9,2,3,10,0,0.18392431396918066,1.06224397399762,0.0,0.09585909907436926,0.13869985041462468
190.0,Kang-In Lee,13,1.2437451894445117,2.2014588354183218,19,6,4,10,9,0,1.044716580994702,0.1990286084498097,0.0,0.06546027312865851,0.11586625449570115
1316.0,Federico Chiesa,51,1.23878744768336,3.8568790807666637,52,25,12,14,38,0,0.39153968997483296,0.8472477577085269,0.0,0.023822835532372306,0.07417075155320507
826.0,Se-Jong Ju,13,1.2343218179221795,1.640265219333112,7,1,1,4,3,0,0.7359363505191787,0.49838546740300066,0.0,0.17633168827459708,0.23432360276187314
618.0,David Junior Hoilett,32,1.2259719238977962,0.8583541508471927,14,7,4,8,6,0,1.0965015731450602,0.12947035075273594,0.0,0.08756942313555686,0.06131101077479948
760.0,Ante Rebić,22,1.2218048336003884,2.2254622214611186,24,12,5,7,17,0,0.40904792598000544,0.8127569076203828,0.0,0.05090853473334952,0.09272759256087994
152.0,Frenkie de Jong,11,1.211991421979113,4.313745427782319,34,4,10,19,15,0,0.7301814274155217,0.4818099945635913,0.0,0.03564680652879744,0.1268748655230094
389.0,Ferrán Torres García,23,1.2097020459251338,3.7138108053144046,29,15,7,10,18,1,0.38823454977166616,0.7918121480865491,0.029655348066918594,0.04171386365259082,0.1280624415625657
995.0,Oussama Haddadi,8,1.2018265067356768,2.320137758845942,7,3,3,4,3,0,0.6714042755419145,0.5304222311937624,0.0,0.17168950096223953,0.331448251263706
468.0,Leroy Sané,26,1.2001485590098946,4.073223344632339,35,14,6,14,21,0,0.643617342488835,0.5565312165210593,0.0,0.034289958828854133,0.11637780984663826
227.0,Aurélien Djani Tchouaméni,16,1.191850062889054,2.6149810238347535,45,11,7,25,20,0,0.8326188100557367,0.3592312528333175,0.0,0.02648555695309009,0.05811068941855008
682.0,Juan Fernando Quintero Paniagua,34,1.1892692124702635,2.1084811721137315,21,9,4,13,8,0,1.0140898857768539,0.17517932669340955,0.0,0.05663186726048874,0.10040386533874912
587.0,Yannick Ferreira Carrasco,29,1.1854379740134904,3.692610444773986,41,15,8,15,26,0,0.4689112960118246,0.7165266780016656,0.0,0.028913121317402205,0.09006366938473136
1093.0,Tijjani Reijnders,11,1.174433083507099,2.6101940581123295,29,8,5,12,17,0,0.5347638849955981,0.6396691985115006,0.0,0.040497692534727556,0.09000669165904585
353.0,Joško Gvardiol,22,1.1732369318850884,2.8633980589635484,28,4,3,17,11,0,0.580811382435132,0.5924255494499565,0.0,0.04190131899589601,0.1022642163915553
343.0,Bukayo Saka,21,1.1675902165990553,3.620336369026825,52,16,15,23,29,0,0.5635578444062646,0.6040323721927906,0.0,0.022453658011520293,0.06962185325051587
723.0,Ludwig Augustinsson,35,1.1610223157352269,1.4982175393039336,18,8,5,11,7,0,0.930776904804016,0.2302454109312108,0.0,0.06450123976306815,0.08323430773910742
21.0,Aleksandar Mitrović,2,1.1605250656808046,2.5559136479859035,18,9,4,8,10,0,0.46588120337019845,0.6946438623106062,0.0,0.0644736147600447,0.14199520266588353
427.0,Kamil Grosicki,19,1.160368759084706,1.325822998794634,11,9,1,7,4,0,1.0577864377346884,0.10258232135001744,0.0,0.10548806900770055,0.12052936352678491
460.0,Serge Gnabry,26,1.1589296833074754,3.1107884044807697,28,13,6,13,15,0,0.514408670195052,0.6445210131124235,0.0,0.04139034583240984,0.1110995858743132
1026.0,Yūya Ōsako,24,1.132203552354156,1.249783330634165,19,6,4,7,12,0,0.1260847459476171,1.0061188064065387,0.0,0.059589660650218736,0.0657780700333771
1479.0,Marco Verratti,51,1.1247417487579003,2.6171243336539125,48,5,12,26,22,0,0.69357076451083,0.43117098424707023,0.0,0.02343211976578959,0.05452342361778984
1050.0,Aleksandr Golovin,41,1.1214431045977213,3.1335022413314,28,11,5,14,14,0,0.6614831431263609,0.4599599614713604,0.0,0.04005153944991862,0.1119107943332643
1340.0,Roland Sallai,53,1.1212384401992384,5.697536250821866,30,13,7,13,17,0,0.6374110265002433,0.48382741369899507,0.0,0.037374614673307945,0.18991787502739552
1149.0,Marko Arnautović,43,1.119315803841107,2.6536341091667066,20,7,6,8,12,0,0.14300644223007902,0.976309361611028,0.0,0.05596579019205535,0.13268170545833533
522.0,Youri Tielemans,29,1.1028500763355795,3.938501782041647,43,11,8,21,22,0,0.5767013133866028,0.5261487629489768,0.0,0.025647676193850687,0.09159306469864295
669.0,Callum Wilson,21,1.1025045734099326,1.7364981986974297,8,4,4,4,4,0,0.5885566313718429,0.5139479420380897,0.0,0.13781307167624157,0.21706227483717871
457.0,İlkay Gündoğan,26,1.0957136654775985,5.245458683187647,45,8,7,24,21,0,0.523104851282631,0.5726088141949672,0.0,0.024349192566168857,0.11656574851528105
335.0,Krépin Diatta,10,1.0814793110617316,1.482421150469022,11,7,4,5,6,0,0.5292929028950872,0.5521864081666442,0.0,0.09831630100561196,0.13476555913354746
82.0,Richarlison de Andrade,7,1.079983162997839,2.5899107191896498,17,9,3,9,8,0,0.3581429594961418,0.7218402035016972,0.0,0.06352842135281406,0.15234768936409704
1189.0,Oleksandr Zinchenko,44,1.0724830695674876,4.5997485818361135,28,4,4,19,9,0,0.7468874062691114,0.325595663298376,0.0,0.03830296677026741,0.16427673506557547
718.0,Mikael Lustig,35,1.070586823906739,2.2382524124460788,19,9,4,12,7,0,0.8653107285976956,0.2052760953090436,0.0,0.05634667494245995,0.11780275854979362
195.0,Rúben Diogo Da Silva Neves,15,1.0649567385271002,1.6099717343702307,13,3,4,9,4,0,0.8293159319514257,0.2356408065756746,0.0,0.08191974911746924,0.12384397956694082
709.0,Nacer Chadli,29,1.0647416953872026,2.9695574262752262,30,8,6,17,13,0,0.7519096369042494,0.3128320584829535,0.0,0.03549138984624009,0.09898524754250754
1541.0,David Olatukunbo Alaba,43,1.0636031251587577,2.7645728907191405,24,9,5,16,8,0,0.8925092366724396,0.17109388848631807,0.0,0.044316796881614905,0.11519053711329752
99.0,Gabriel Fernando de Jesus,7,1.058086148938246,3.3711136615140855,27,9,12,11,16,0,0.42647952066006933,0.6316066282781767,0.0,0.039188375886601706,0.12485606153755872
974.0,Mesut Özil,26,1.0560284714333261,2.4942081933288938,38,7,10,23,15,0,0.6878314578625195,0.36819701357080686,0.0,0.02779022293245595,0.06563705771918142
1249.0,Diogo José Teixeira da Silva,15,1.0500944296811268,2.2230852945751685,20,5,7,10,10,0,0.5554907980355561,0.4946036316455705,0.0,0.05250472148405634,0.11115426472875842
633.0,Ramin Rezaeian,33,1.047883884569731,2.1708111791843505,15,7,3,9,6,0,0.7506382559955485,0.2972456285741826,0.0,0.06985892563798206,0.1447207452789567
36.0,Marcos Javier Acuña,4,1.0462038784924943,0.941079445276877,19,8,3,11,8,0,0.6316852220948066,0.4145186563976878,0.0,0.05506336202592075,0.049530497119835634
253.0,Salem Mohammed Al Dawsari,17,1.0370412615637552,2.46642222507573,38,13,13,14,24,0,0.23548505999223668,0.8015562015715185,0.0,0.027290559514835663,0.06490584802830869
1203.0,Tomáš Souček,45,1.0335081635383099,1.9645909527267185,21,8,4,13,8,0,0.8284110163477786,0.20509714719053157,0.0,0.04921467445420523,0.09355195012984374
721.0,Marcus Berg,35,1.0278869293943476,3.0527090441600597,18,8,3,9,9,0,0.417747729204739,0.6101392001896085,0.0,0.05710482941079709,0.1695949468977811
1119.0,Hakan Çalhanoğlu,42,1.0203364777570385,2.2262484587231426,34,16,7,18,16,0,0.7708946193224578,0.24944185843458078,0.0,0.03000989640461878,0.06547789584479831
444.0,Xavi Simons,11,1.016645829758642,3.0907608122456818,39,12,11,19,20,0,0.5878977892061167,0.4287480405525253,0.0,0.02606784178868313,0.07925027723706876
384.0,Rodrigo Hernández Cascante,23,1.016499913794824,3.1861384056468594,58,8,10,34,24,0,0.7282136476337723,0.28828626616105174,0.0,0.017525860582669382,0.05493342078701482
740.0,João Filipe Iria Santos Moutinho,15,1.0127937944378427,1.8704373211284109,17,6,5,12,5,0,0.87590281790156,0.13689097653628268,0.0,0.059576105555167215,0.11002572477225947
101.0,Naïm Sliti,8,1.0090069274629883,4.05363147260403,23,6,7,10,13,0,0.38750357166986743,0.6215033557931209,0.0,0.04386986641143427,0.17624484663495782
1524.0,Leonardo Spinazzola,51,1.0082366316021374,3.0034865190505875,33,10,7,15,18,0,0.4485640188069353,0.5596726127952021,0.0,0.03055262520006477,0.09101474300153295
333.0,Jude Bellingham,21,1.0040901019128845,3.4527389230916734,37,8,8,20,17,0,0.514369862988735,0.48972023892414956,0.0,0.02713757032196985,0.09331726819166684
1315.0,Nicolò Barella,51,0.9980508423913114,4.103646930678685,45,6,13,24,21,0,0.5273804343826988,0.4706704080086127,0.0,0.022178907608695807,0.09119215401508188
895.0,David Josué Jiménez Silva,23,0.9935307542765773,2.4802675238611656,20,6,5,13,7,0,0.7411788424964452,0.25235191178013233,0.0,0.049676537713828864,0.12401337619305827
1362.0,Jorge Luiz Frello Filho,51,0.9899984885258254,3.1906743064303735,52,4,9,31,21,0,0.6076319155422792,0.3823665729835459,0.0,0.019038432471650487,0.061359121277507186
538.0,Gareth Frank Bale,30,0.9893835466569011,3.5368677659174956,26,7,10,12,14,0,0.5169772058687021,0.47240634078819893,0.0,0.03805321333295773,0.13603337561221138
371.0,Marcelo Brozović,22,0.9863122944181293,5.272166974146292,64,8,14,34,30,0,0.5787935505134719,0.4075187439046574,0.0,0.01541112960028327,0.08237760897103581
